num,work_name,location,salary,work_year,educate,company_name,company_type,financing_conditions,company_size,city,nums
1434,云计算运维工程师,北京·朝阳区·望京,25000,5-7年,本科,阿里巴巴集团,互联网,已上市,10000人以上,北京,1
1435,运维专家（计算-上海）3259,上海,45000,经验不限,大专,某知名计算机软件公司,计算机软件,未融资,1000-9999人,上海,1
1436,大数据智能化治理研究专家,厦门,40000,经验不限,本科,某500强上市公司,计算机软件,已上市,1000-9999人,厦门,1
1437,大数据研发专家-（头部大厂P7),上海,65000,5-7年,本科,某大型互联网公司,移动互联网,B轮,10000人以上,上海,1
1438,计算机软件运维,武汉·武昌区·中北路,5500,1-3年,本科,税政云,计算机软件,未融资,0-20人,武汉,1
1439,计算机专业,济南·历下区·高新会展中心,5500,1-3年,硕士,山东星瀚铝业有限公司,原材料及加工/模具,未融资,20-99人,济南,1
1440,大数据架构专家,深圳,82500,1-3年,本科,某知名汽车生产公司,汽车生产,未融资,1000-9999人,深圳,1
1441,计算机老师（升学方向）,郑州·管城回族区·经开区,7000,3-5年,本科,恩科雨露教育集团,院校,不需要融资,100-499人,郑州,1
1442,计算机办公及安防维护人员,莆田·仙游县·鲤中步行街,5500,3-5年,硕士,腾飞科技有限公司,计算机硬件,未融资,0-20人,莆田,1
1443,计算机老师,上饶·弋阳县·方志敏大道,7500,1-3年,大专,上饶市悦橙未来教...,培训机构,不需要融资,0-20人,上饶,1
1444,计算机视觉课程设计,北京,10500,经验不限,硕士,智一科技,媒体,天使轮,20-99人,北京,1
1445,计算机技术人员,沈阳·和平区·三好街,4500,5-7年,硕士,和硕科技,计算机服务,未融资,0-20人,沈阳,1
1446,云计算开发工程师,北京·海淀区·西北旺,22500,3-5年,本科,华为技术有限公司,计算机软件,不需要融资,10000人以上,北京,1
1447,大数据架构师（地址：苏州）,苏州,40000,1-3年,本科,某500强上市公司,互联网,D轮及以上,1000-9999人,苏州,1
1448,计算机网络维护员,吕梁·孝义市·安阳,4000,5-7年,硕士,山西安顺达应急管...,培训机构,未融资,20-99人,吕梁,1
1449,大数据工程师,北京,65000,经验不限,本科,百度,互联网,已上市,10000人以上,北京,1
1450,计算机硬件厂商供应链采购经理,上海·杨浦区·五角场,12500,5-7年,博士,舜源科技,计算机软件,未融资,20-99人,上海,1
1451,Big Data大数据开发工程师,天津,22500,5-7年,硕士,某大型银行公司,银行,未融资,100-499人,天津,1
1452,大数据开发工程师,福州·台江区·象园,16000,1-3年,本科,朴朴科技,互联网,C轮,500-999人,福州,1
1453,大数据工程师,兰州·城关区·雁滩,9500,5-7年,学历不限,文锐电子交易,互联网,未融资,100-499人,兰州,1
1454,大数据产品负责人,广州,85000,5-7年,本科,某大型知名互联网公司,互联网,D轮及以上,10000人以上,广州,1
1455,计算机专业教师,滨州·滨城区·滨州学院,6500,7年以上,硕士,叁仁行教育,培训机构,未融资,20-99人,滨州,1
1456,资深大数据架构师(对标p7+p8),北京,75000,7年以上,本科,某500强上市公司,互联网,D轮及以上,10000人以上,北京,1
1457,学科带头人(材料基础设计与计算),哈尔滨,35000,7年以上,本科,某知名分类信息公司,分类信息,未融资,1000-9999人,哈尔,1
1458,计算机技术人员,济南·槐荫区·济南西站,4000,5-7年,本科,济南伟翔档案设备,其他专业服务,未融资,20-99人,济南,1
1459,材料计算工程师,北京·海淀区·五道口,20000,经验不限,硕士,迈高科技,计算机软件,天使轮,20-99人,北京,1
1460,高级大数据开发工程师,郑州·金水区·祭城,9000,1-3年,本科,天云聚合,互联网,未融资,20-99人,郑州,1
1461,高级大数据产品经理,广州·天河区·小新塘,32000,经验不限,博士,安徽云外勤,互联网,A轮,1000-9999人,广州,1
1462,大数据算法工程师,金华·婺城区·董宅,18000,经验不限,学历不限,天机,互联网,未融资,20-99人,金华,1
1463,技术合伙人-3D虚拟人计算机视觉工程师,北京·海淀区·田村,12500,3-5年,本科,SmartAll,数据服务,天使轮,0-20人,北京,1
1464,大数据开发,北京·昌平区·北七家,15000,经验不限,本科,上海佩航能源,智能硬件,未融资,10000人以上,北京,1
1465,高性能计算工程师,南京·雨花台区·南京南站,16000,3-5年,本科,华为,计算机软件,不需要融资,10000人以上,南京,1
1466,自动驾驶计算机视觉/语义建图算法工程师,北京,37500,1-3年,博士,某大型互联网公司,互联网,未融资,100-499人,北京,1
1467,大数据开发工程师,北京·海淀区·苏州桥,32500,5-7年,本科,知呱呱,专利/商标/知识产权,B轮,500-999人,北京,1
1468,计算机方向专职教师,石家庄,4500,3-5年,本科,河北外国语学院,院校,未融资,500-999人,石家,1
1469,资深大数据/分布式计算工程师,北京,45000,5-7年,博士,某证券公司,证券/期货,未融资,20-99人,北京,1
1470,大数据开发工程师,广州·天河区·棠下,20000,1-3年,本科,诗悦网络,游戏,不需要融资,1000-9999人,广州,1
1471,资深大数据应用后端工程师-抖音生活服务,成都·双流区·中和,45000,7年以上,本科,字节跳动,互联网,D轮及以上,10000人以上,成都,1
1472,计算机操作员,石家庄·桥西区·维明,4000,经验不限,硕士,乐坤,移动互联网,不需要融资,100-499人,石家,1
1473,人工智能应用开发岗（计算机视觉方向）,重庆,30000,3-5年,学历不限,某大型银行公司,银行,未融资,500-999人,重庆,1
1474,计算机兼职老师,镇江·京口区·大市口,4500,5-7年,学历不限,上元教育,培训机构,未融资,500-999人,镇江,1
1475,大数据挖掘工程师（用户画像）,深圳·福田区·梅林,23000,1-3年,本科,诚迈科技,移动互联网,已上市,1000-9999人,深圳,1
1476,C# C++ 上位机编程 计算机软件 视觉算法,台州,7500,5-7年,本科,华川电气,计算机软件,未融资,0-20人,台州,1
1477,计算机技术人员,淄博,4500,7年以上,硕士,宏信科技,计算机软件,未融资,20-99人,淄博,1
1478,CADD计算化学科学家,上海,32500,5-7年,本科,某大型制药公司,制药,C轮,100-499人,上海,1
1479,鲲鹏计算讲师（需持有IE证书）,广州·天河区·棠下,10500,7年以上,学历不限,腾科职校,互联网,未融资,100-499人,广州,1
1480,高级大数据开发工程师,郑州·中原区·高新区,25000,1-3年,大专,中裕广恒科技股份,计算机软件,已上市,20-99人,郑州,1
1481,大数据开发,重庆·渝北区·人和,7500,经验不限,大专,广讯微科,计算机软件,未融资,20-99人,重庆,1
1482,弹性计算研发专家,上海·长宁区·中山公园,60000,5-7年,硕士,BaseBit.ai,数据服务,B轮,100-499人,上海,1
1483,Java开发工程师 — 大数据开发平台,武汉·洪山区·光谷,32500,1-3年,本科,小米,互联网,已上市,10000人以上,武汉,1
1484,嘉峪关芃盛机器人编程学评中心招计算机老师,嘉峪关,5500,经验不限,学历不限,芃盛优拾贰文化,培训机构,不需要融资,20-99人,嘉峪,1
1485,计算机专员,潍坊·青州市·王府,3500,3-5年,本科,山东金砖智能工程,数据服务,未融资,20-99人,潍坊,1
1486,高性能计算工程师,长沙,32500,3-5年,硕士,某大型计算机软件公司,计算机软件,B轮,100-499人,长沙,1
1487,大数据/数据架构师,深圳,55000,1-3年,硕士,某大型互联网上市集团公司,互联网,不需要融资,500-999人,深圳,1
1488,计算机应用基础教师,汕尾·海丰县·公平镇,4500,5-7年,硕士,汕尾市英豪技工学校,院校,未融资,20-99人,汕尾,1
1489,云计算软件工程师,深圳·福田区·石厦,22500,3-5年,学历不限,深圳元戎启行科技,智能硬件,B轮,100-499人,深圳,1
1490,大数据平台运维工程师,南京·雨花台区·铁心桥,19500,经验不限,硕士,泰治科技,计算机软件,B轮,100-499人,南京,1
1491,隐私计算算法工程师,杭州,37500,3-5年,大专,某大型信息安全公司,信息安全,B轮,100-499人,杭州,1
1492,计算机老师,滨州,6500,7年以上,大专,青岛华科技工学校,院校,不需要融资,100-499人,滨州,1
1493,算法工程师（边缘计算）,南京·江宁区·东山,10500,3-5年,本科,亿朵网络,学术/科研,未融资,20-99人,南京,1
1494,alevel教师（计算机）,青岛,22500,1-3年,本科,某大型院校公司,院校,未融资,100-499人,青岛,1
1495,架构工程师（数据安全协作计算平台）,无锡·滨湖区·蠡湖,22500,3-5年,本科,清华大学应用研究院,智能硬件,不需要融资,20-99人,无锡,1
1496,大数据开发讲师-兼职,武汉,35000,1-3年,本科,传智教育,培训机构,已上市,1000-9999人,武汉,1
1497,计算机老师,徐州,10000,3-5年,硕士,科睿特,培训机构,D轮及以上,10000人以上,徐州,1
1498,高级边缘计算工程师（JAVA）,北京·海淀区·清河,35000,5-7年,本科,链宇科技,新能源,天使轮,20-99人,北京,1
1499,计算机网络维护,青岛,5500,5-7年,博士,慧志,智能硬件,不需要融资,0-20人,青岛,1
1500,广州大数据平台运维,广州,21500,5-7年,本科,某500强上市公司,计算机软件,不需要融资,1000-9999人,广州,1
1501,计算机专员,揭阳·揭西县·河婆,2500,3-5年,博士,体育中考,文化/体育/娱乐,不需要融资,0-20人,揭阳,1
1502,CAE高性能计算研发主管,上海·浦东新区·世博,45000,3-5年,本科,安世亚太,企业服务,D轮及以上,500-999人,上海,1
1503,大数据挖掘工程师-top明星创业公司,北京,55000,5-7年,学历不限,某500强上市公司,互联网,不需要融资,100-499人,北京,1
1504,计算机组装工程师,合肥·蜀山区·高新区,4500,3-5年,本科,陆通,计算机硬件,不需要融资,20-99人,合肥,1
1505,计算机专业老师,秦皇岛·北戴河区·滨海大道,7000,1-3年,本科,外事旅游,院校,未融资,20-99人,秦皇,1
1506,计算机技术支持,青岛·黄岛区·黄海学院,5000,1-3年,本科,恒工进出口贸易有...,贸易/进出口,未融资,0-20人,青岛,1
1507,大数据存储测试开发,北京·大兴区·亦庄,45000,5-7年,本科,京东集团,电子商务,已上市,10000人以上,北京,1
1508,大数据研发负责人(J43LV),长沙·岳麓区·麓谷,32500,3-5年,大专,Anker,电子商务,已上市,1000-9999人,长沙,1
1509,大数据平台架构师,南京·雨花台区·铁心桥,37500,1-3年,本科,小西科技集团,互联网,不需要融资,100-499人,南京,1
1510,架构师（大数据方向）(J10381),深圳·龙华区·观澜,40000,1-3年,博士,捷顺科技,互联网,已上市,1000-9999人,深圳,1
1511,资深大数据开发工程师,无锡,22500,1-3年,博士,某知名机械设备公司,机械设备/机电/重工,未融资,1000-9999人,无锡,1
1512,大数据架构师,北京·海淀区·学院路,30000,3-5年,硕士,清雁科技,计算机软件,天使轮,20-99人,北京,1
1513,计算机开发老师,湘潭·雨湖区·湘潭大学,6000,7年以上,大专,北大青鸟湘潭远智,院校,已上市,20-99人,湘潭,1
1514,C++/NOIP/USACO/AP计算机教学兼职老师教师,上海,10500,5-7年,硕士,美知教育,文化/体育/娱乐,未融资,0-20人,上海,1
1515,大装置-高性能异构计算研究员（GPU方向）,北京·海淀区·中关村,40000,3-5年,学历不限,SenseTime,计算机软件,已上市,1000-9999人,北京,1
1516,计算机管理员,乌鲁木齐,4500,1-3年,硕士,溢思达,培训机构,不需要融资,20-99人,乌鲁,1
1517,大数据分析师,常州,21500,5-7年,本科,捷科智诚,计算机软件,已上市,10000人以上,常州,1
1518,钢结构计算工程师,南通,22500,7年以上,硕士,某知名机械设备公司,机械设备/机电/重工,不需要融资,1000-9999人,南通,1
1519,可信计算工程师,杭州·富阳区,45000,5-7年,本科,杭州字节,通信/网络设备,未融资,20-99人,杭州,1
1520,资深大数据平台开发/专家/TL,上海,57500,3-5年,本科,某知名互联网公司,互联网,已上市,10000人以上,上海,1
1521,大数据风控部-风险建模工程师,武汉,25000,7年以上,学历不限,某大型互联网金融公司,互联网金融,不需要融资,100-499人,武汉,1
1523,咸宁国家高新开发...招聘咖啡师,宜昌·西陵区·东山开发区,3500,1-3年,硕士,咸宁国家高新开发...,餐饮,未融资,0-20人,宜昌,1
1524,大数据产品经理（金融）,南京·建邺区·奥体,21000,3-5年,本科,捷奥股份,计算机软件,已上市,100-499人,南京,1
1525,大数据开发工程师,郑州·金水区·龙子湖,10500,7年以上,博士,恩迈浦,信息安全,未融资,0-20人,郑州,1
1526,计算机视觉副研究员,北京,55000,3-5年,学历不限,某大型计算机软件公司,计算机软件,不需要融资,500-999人,北京,1
1527,大数据分析师,武汉·江汉区·西北湖,9500,5-7年,本科,Bgroup,互联网,天使轮,20-99人,武汉,1
1528,大数据开发,北京,37500,3-5年,本科,某大型通信公司,通信/网络设备,未融资,500-999人,北京,1
1529,中级大数据运维,贵阳·观山湖区·长岭南路,12500,5-7年,本科,贵州智诚科技,计算机软件,未融资,100-499人,贵阳,1
1530,项目经理（大数据平台）,北京·东城区·工体,20000,1-3年,本科,中国电信,通信/网络设备,已上市,10000人以上,北京,1
1531,高性能计算资深研发工程师,北京·朝阳区·太阳宫,45000,3-5年,大专,BOSS直聘,人力资源服务,已上市,1000-9999人,北京,1
1532,大数据业务架构师,上海·静安区·大宁,35000,3-5年,本科,杭州致成电子科技...,互联网,A轮,500-999人,上海,1
1533,高性能计算工程师,广州·海珠区·官洲,45000,3-5年,学历不限,文远知行,移动互联网,D轮及以上,1000-9999人,广州,1
1534,大数据开发工程师,北京·朝阳区·立水桥,10500,5-7年,硕士,北京数创世纪,互联网,未融资,100-499人,北京,1
1535,计算机技术员,太原·迎泽区·双塔,4500,3-5年,硕士,微科软件,计算机软件,不需要融资,0-20人,太原,1
1536,资深大数据架构师,杭州·滨江区·长河,35000,3-5年,硕士,网易,移动互联网,已上市,10000人以上,杭州,1
1537,大数据开发工程师,杭州,65000,3-5年,大专,某大型互联网上市公司,互联网,已上市,500-999人,杭州,1
1538,高管助理（计算机相关专业）,北京·海淀区·清河,20000,经验不限,博士,九章云极,计算机软件,C轮,100-499人,北京,1
